doc_id,category,gold_label,gold_text,gold_start,gold_end,overlapping_fp_labels,overlapping_fp_texts
6885,label,JOB,VRP,89,92,ORG,VRP
6885,omission,JOB,CFO,284,287,,
6888,omission,DATE,morgen Mittag,316,329,,
6888,label,JOB,HR-Managerin,22,34,ORG,HR-Managerin
6888,omission,JOB,CEO,241,244,,
6892,label,JOB,ETH-Ingenieur,137,150,ORG,ETH-Ingenieur
6892,omission,AGE,68 Jahre,36,44,,
6894,omission,JOB,Managing Partner,236,252,,
6894,omission,JOB,Office Manager,117,131,,
6899,omission,NATION,französische,257,269,,
6899,boundary,ORG,Global Trade Solutions GmbH,59,86,ORG,Global Trade Solutions
6899,omission,DATE,Ende Q3,177,184,,
6899,label,JOB,Head of Treasury,34,50,ORG,Head of Treasury
6908,omission,JOB,CFO,47,50,,
6908,boundary,PER,Markus Keller,32,45,PER,Herrn Markus Keller
6908,label,JOB,Leiterin Treasury,326,343,ORG,Treasury
6910,omission,ORG,Innovatec Solutions AG,111,133,,
6910,omission,JOB,CEO,243,246,,
6910,label,JOB,Assistentin der GL,148,166,ORG,GL
6916,omission,JOB,CFO,23,26,,
6916,boundary,PER,Simon Weber,74,85,PER,Treasury-Mitarbeiter Simon Weber
6916,label,JOB,Treasury-Mitarbeiter,53,73,PER,Treasury-Mitarbeiter Simon Weber
6919,omission,JOB,Leiterin Finanzen,19,36,,
6919,omission,DATE,nächste Woche,244,257,,
6922,omission,AGE,68,38,40,,
6927,label,EDU,HSG-Absolventin,127,142,ORG,HSG-Absolventin
6927,omission,JOB,CEO,150,153,,
6927,boundary,MONEY,CHF 500k,246,254,MONEY,CHF 500k.
6927,omission,AGE,68,83,85,,
6935,omission,JOB,Anwalt,308,314,,
6935,boundary,PER,Fuchs,323,328,PER,Dr. Fuchs
6935,boundary,ORG,LogiSwiss GmbH,33,47,ORG,LogiSwiss GmbH.
6935,omission,JOB,CEO,25,28,,
6941,boundary,MONEY,ca. 400'000 EUR,243,258,MONEY,400'000 EUR
6941,label,ORG,Alpinholz AG,27,39,LOC,Alpinholz
6941,omission,JOB,Produktionsleiter,130,147,,
6943,omission,NATION,deutschen,129,138,,
6943,omission,JOB,CEO,191,194,,
6943,boundary,MONEY,CHF 25k,225,232,MONEY,CHF 25k.
6943,omission,PER,Keller,265,271,,
6943,omission,JOB,Leiter Finanzen,21,36,,
6946,omission,JOB,Projektleiter,15,28,,
6948,omission,NATION,französischen,199,212,,
6948,omission,JOB,CFO,2,5,,
6960,omission,JOB,Leiter Finanzen,23,38,,
6962,omission,JOB,Anwalt,287,293,,
6962,omission,AGE,68,24,26,,
6962,omission,JOB,CEO,182,185,,
6962,omission,AGE,35,60,62,,
6962,omission,ORG,Bautechnik Fischer & Sohn AG,72,100,,
6964,omission,JOB,Assistent,249,258,,
6964,omission,JOB,CFO,24,27,,
6973,omission,JOB,Partnerin,149,158,,
6981,omission,JOB,CEO,29,32,,
6981,omission,NATION,brasilianischen,136,151,,
6981,omission,JOB,CEO,247,250,,
6981,omission,MONEY,BRL 5 Mio,172,181,,
6981,omission,DATE,Ende Woche,360,370,,
6983,omission,JOB,Leiterin Finanzen,31,48,,
6986,omission,DATE,3 Monaten,114,123,,
6986,boundary,ORG,ChocoSwiss AG,42,55,ORG,ChocoSwiss
6986,label,JOB,Head of Treasury,21,37,ORG,Head of Treasury
6987,omission,ORG,Präzisionsmechanik GmbH,22,45,,
6987,omission,JOB,CFO,17,20,,
6987,omission,JOB,Anwalt,257,263,,
6989,omission,NATION,französischer,205,218,,
6989,boundary,ORG,Immo-Invest Partner AG,21,43,ORG,Immo-Invest Partner
6996,omission,PER,Fuchs,232,237,,
6996,boundary,MONEY,25k CHF,183,190,MONEY|MONEY,CHF|25k
6996,omission,JOB,Leiterin Finanzen,32,49,,
6996,boundary,ORG,Global Food Trading GmbH,54,78,ORG,Global Food Trading GmbH.
6996,omission,PER,Keller,293,299,,
6996,omission,JOB,Sales Director,111,125,,
6997,label,JOB,ETH-Ingenieur,118,131,ORG,ETH-Ingenieur
6997,boundary,PER,Thomas Fischer,102,116,PER,Sohn Thomas Fischer
6997,omission,JOB,Inhaber,30,37,,
6997,omission,NATION,Schweizer,285,294,,
7003,omission,AGE,65 Jahre,104,112,,
7003,boundary,MONEY,ca. 180k,157,165,MONEY,180k
7003,omission,JOB,Inhaber,30,37,,
7005,omission,JOB,Geschäftsführerin,30,47,,
7005,boundary,ORG,Gourmet Food Import GmbH,52,76,ORG,Gourmet Food Import GmbH.
7009,omission,JOB,Produktionsleiter,68,85,,
7009,omission,JOB,CEO,198,201,,
7009,boundary,MONEY,CAD 500k,311,319,MONEY,500k
7010,boundary,ORG,CoreIT Systems GmbH,93,112,ORG,"CoreIT Systems GmbH.
*   "
7010,omission,JOB,Geschäftsführer,196,211,,
7011,omission,JOB,CFO,13,16,,
7015,omission,JOB,CFO,99,102,,
7015,boundary,ORG,IT-Beratung Novatec GmbH,36,60,ORG,Novatec GmbH
7015,omission,JOB,Office Managerin,15,31,,
7019,omission,NATION,spanischer,272,282,,
7019,boundary,MONEY,USD 800'000,110,121,MONEY,USD 800'000.
7019,omission,JOB,Leiter Export,237,250,,
7020,omission,JOB,Partnerin,26,35,,
7020,omission,DATE,nächste Woche,200,213,,
7020,omission,ORG,Architekturbüro Form & Raum AG,40,70,,
7024,omission,JOB,ETH-Absolvent,103,116,,
7024,omission,AGE,65,25,27,,
7028,omission,NATION,deutsche,152,160,,
7028,omission,LOC,Schweizer,115,124,,
7028,omission,JOB,Leiterin Treasury,38,55,,
7030,boundary,ORG,Digital Solutions Holding AG,77,105,ORG,Digital Solutions Holding
7030,label,IBAN,CH55 0070 0111 2345 6789 0,231,257,LOC,Gründerkonto CH55
7030,omission,JOB,CTO,151,154,,
7030,omission,JOB,CEO,115,118,,
7033,omission,AGE,68,28,30,,
7033,label,EDU,HSG,66,69,ORG,HSG-Absolventin
7033,boundary,ORG,Brunner Spielwaren AG,98,119,ORG,Brunner
7033,omission,JOB,CEO,167,170,,
7044,label,ORG,Textilimport Rossi & Co.,2,26,LOC,Rossi & Co.
7044,omission,DATE,Ende Woche,189,199,,
7044,omission,JOB,Inhaber,152,159,,
7044,boundary,MONEY,USD 350'000,97,108,MONEY,USD 350'000.
7047,boundary,ORG,Walter Haustechnik GmbH,37,60,ORG,Walter Haustechnik GmbH.
7047,omission,DATE,Herbst,248,254,,
7057,omission,DATE,Q4,120,122,,
7057,omission,JOB,Leiter Treasury,27,42,,
7057,omission,DATE,9 Uhr,224,229,,
7057,omission,LOC,USA,103,106,,
7058,omission,JOB,CEO,21,24,,
7062,omission,JOB,Leiter Logistik,36,51,,
7062,boundary,MONEY,EUR 600'000,151,162,MONEY,EUR 600'000.
7072,omission,DATE,15. September,267,280,,
7072,omission,JOB,CEO,31,34,,
7072,omission,NATION,französische,96,108,,
7075,boundary,MONEY,USD 850k,307,315,MONEY,USD 850k.
7075,omission,DATE,nächste Woche,330,343,,
7075,omission,JOB,Leiterin Treasury,27,44,,
7075,omission,MONEY,10 Mio.,133,140,,
7077,boundary,LOC,Luzern,62,68,LOC,Kanton Luzern
7077,omission,JOB,Geschäftsführer,72,87,,
7077,boundary,ORG,Holzbau Amstutz GmbH,31,51,ORG,Holzbau Amstutz
7079,omission,JOB,Buchhalterin,189,201,,
7081,omission,JOB,Inhaber,40,47,,
7081,omission,DATE,Ende der Woche,382,396,,
7082,omission,DATE,Freitag,266,273,,
7082,omission,JOB,CFO,13,16,,
7083,omission,JOB,Geschäftsführerin,38,55,,
7083,omission,DATE,gestern,171,178,,
7083,omission,JOB,CEO,145,148,,
7085,boundary,MONEY,CHF 300k,254,262,MONEY,CHF 300k.
7085,omission,JOB,Gründer,19,26,,
7085,omission,AGE,62,104,106,,
7085,omission,JOB,Anwalt,269,275,,
7091,boundary,ORG,Frei Transporte GmbH,36,56,ORG,Frei Transporte GmbH. Will
7098,omission,JOB,Partner,166,173,,
7098,omission,ORG,IT Consulting Fischer AG,21,45,,
7112,omission,ORG,Meier Import Export AG,31,53,,
7112,omission,DATE,Ende Woche,183,193,,
7119,omission,JOB,Exportleiterin,32,46,,
7119,omission,NATION,italienische,200,212,,
7130,omission,EDU,ETH,293,296,,
7130,omission,NATION,amerikanischen,138,152,,
7130,omission,JOB,CEO,83,86,,
7130,boundary,PER,Schmid,282,288,PER,Dr. Schmid
7130,label,JOB,CFO,106,109,ORG,CFO
7132,omission,DATE,Ende Woche,269,279,,
7133,omission,JOB,CEO,29,32,,
7133,omission,MONEY,3 Mio,191,196,,
7136,boundary,ORG,Future Robotics GmbH,97,117,ORG,Future Robotics GmbH. Kontoeröffnungsunterlagen
7136,omission,JOB,Projektleiter,15,28,,
7136,label,IBAN,CH44 0023 3233 4567 8901 A,223,249,LOC,Kapitaleinzahlungskonto CH44
7139,omission,ORG,Import Export AG,47,63,,
7139,boundary,MONEY,USD 750'000,86,97,MONEY,USD 750'000.
7139,omission,JOB,Sales Director,200,214,,
7139,label,JOB,Head of Treasury,26,42,ORG,Head of Treasury
7140,omission,JOB,Inhaber,26,33,,
7140,omission,EDU,ETH-Ingenieurin,117,132,,
7140,omission,DATE,Januar,147,153,,
7141,omission,JOB,CFO,20,23,,
7144,omission,JOB,CEO,16,19,,
7144,omission,NATION,chinesischen,87,99,,
7144,boundary,ORG,Handelsfirma Global AG,24,46,ORG,Global AG
7149,omission,JOB,CFO,258,261,,
7149,omission,JOB,Produktionsleiter,79,96,,
7150,omission,JOB,Leiterin Finanzen,38,55,,
7154,omission,JOB,Gründerin,34,43,,
7154,boundary,MONEY,USD 100k,261,269,MONEY,USD 100k.
7162,omission,NATION,Deutscher,86,95,,
7162,omission,DATE,Ende der Woche,215,229,,
7162,omission,JOB,CEO,31,34,,
7166,omission,JOB,Buchhalter,65,75,,
7166,omission,ORG,Logistik Express GmbH,21,42,,
7168,omission,JOB,Geschäftsführer,110,125,,
7168,omission,JOB,Sohn,251,255,,
7173,omission,JOB,CEO,182,185,,
7173,omission,JOB,Patron,31,37,,
7173,omission,EDU,IMD-Absolventin,132,147,,
7185,omission,JOB,Anwältin,46,54,,
7185,boundary,PER,Thomas Meier,249,261,PER,Sohn Thomas Meier
7185,omission,AGE,72,202,204,,
7186,omission,JOB,Buchhalter,73,83,,
7186,boundary,MONEY,CHF,208,211,MONEY,CHF.
7187,omission,EDU,ETH-Absolvent,307,320,,
7187,omission,DATE,morgen,250,256,,
7187,omission,NATION,französischer,293,306,,
7187,omission,JOB,designierte CEO,269,284,,
7189,omission,JOB,CFO,196,199,,
7189,omission,DATE,übermorgen,286,296,,
7189,omission,JOB,Leiterin Export,37,52,,
7190,omission,JOB,Geschäftsführer,32,47,,
7190,omission,LOC,Romandie,214,222,,
7190,omission,JOB,Geschäftsführerin,172,189,,
7190,omission,DATE,Ende Monat,135,145,,
7192,boundary,ORG,Ticino Fashion Group SA,31,54,ORG,Ticino Fashion Group
7192,omission,NATION,italienische,188,200,,
7192,omission,DATE,3 Monate,78,86,,
7192,omission,JOB,CFO,23,26,,
7197,omission,AGE,28,186,188,,
7197,label,EDU,ETH-Absolvent,203,216,ORG,ETH-Absolvent
7197,omission,JOB,Gründer,58,65,,
7200,omission,JOB,Inhaber,15,22,,
7200,omission,DATE,30.06.,160,166,,
7212,omission,AGE,32 Jahre,234,242,,
7212,omission,EDU,HSG-Absolvent,118,131,,
7216,omission,JOB,Geschäftsführer,30,45,,
7216,omission,ORG,Export Plus Handels GmbH,50,74,,
7216,boundary,MONEY,USD 800k,239,247,MONEY,USD 800k.
7221,omission,AGE,68,72,74,,
7221,label,EDU,HSG,133,136,ORG,HSG-Absolventin
7221,boundary,ORG,Transport Fischer & Co.,23,46,ORG,Transport Fischer & Co
7230,omission,JOB,CEO,71,74,,
7230,boundary,ORG,Swiss Food Solutions SA,27,50,ORG,Swiss Food Solutions
7238,boundary,ORG,Logistik Services SA,27,47,ORG,Logistik Services
7238,omission,JOB,Leiter Finanzen,101,116,,
7239,omission,AGE,65,32,34,,
7239,omission,AGE,38,67,69,,
7247,omission,JOB,Buchhalter,173,183,,
7248,omission,JOB,Geschäftsführerin,44,61,,
7248,boundary,ORG,Swiss IT Solutions GmbH,66,89,ORG,"Swiss IT Solutions GmbH.
- Die"
7260,omission,JOB,Leiter Treasury,35,50,,
7260,omission,JOB,Sales Director,230,244,,
7264,omission,JOB,CEO,162,165,,
7268,boundary,MONEY,USD 500k,116,124,MONEY,USD 500k.
7268,omission,JOB,Leiterin Finanzen,24,41,,
7268,omission,JOB,Mitarbeiter Buchhaltung,179,202,,
7279,boundary,MONEY,USD 80'000,129,139,MONEY,USD 80'000.
7283,omission,JOB,Leiter Finanzen,16,31,,
7283,boundary,MONEY,GBP,298,301,MONEY,GBP.
7283,label,PER,Beat Pfister,2,14,ORG,Beat Pfister
7283,boundary,MONEY,ca. 2.5 Mio CHF,169,184,MONEY,CHF.
7286,omission,DATE,6 Monate,114,122,,
7286,omission,DATE,3 Monaten,300,309,,
7286,omission,JOB,Leiterin Treasury,27,44,,
7287,omission,AGE,35,143,145,,
7287,omission,DATE,nächstes Jahr,162,175,,
7287,omission,PER,Beat Lehmann,18,30,,
7287,omission,DATE,nächste Woche,277,290,,
7287,boundary,PER,Michael Lehmann,126,141,PER,Sohn Michael Lehmann
7287,omission,JOB,Inhaber,32,39,,
7287,label,EDU,HSG,147,150,ORG,HSG
7289,omission,NATION,deutschen,138,147,,
7289,boundary,MONEY,USD 300'000,247,258,MONEY,USD 300'000.
7289,omission,JOB,CEO,57,60,,
7289,label,PER,Hanspeter Gfeller,370,387,ORG,VR Hanspeter Gfeller
7289,label,JOB,VR,367,369,ORG,VR Hanspeter Gfeller
7289,omission,NATION,österreichischen,152,168,,
7295,label,JOB,ETH-Ingenieur,233,246,ORG,ETH-Ingenieur
7298,boundary,ORG,TechSolutions Holding AG,6,30,ORG,TechSolutions
7298,boundary,ORG,Innovatech Robotics GmbH,57,81,ORG,Innovatech Robotics GmbH.
7298,omission,JOB,Geschäftsführer,92,107,,
7303,omission,JOB,Leiter Finanzen,24,39,,
7303,boundary,MONEY,CHF 250k,246,254,MONEY,CHF 250k.
7303,boundary,PER,Huber,17,22,PER,Herr Huber
7303,omission,JOB,CEO,132,135,,
7304,omission,AGE,32,27,29,,
7305,boundary,ORG,Swiss IT Solutions SA,2,23,ORG,Swiss IT Solutions
7305,omission,JOB,Geschäftsführer,136,151,,
7305,omission,JOB,CFO,78,81,,
7306,omission,JOB,Head of Treasury,126,142,,
7310,omission,JOB,Trader,17,23,,
7310,omission,NATION,französische,78,90,,
7321,omission,ORG,Innovatec Robotics AG,25,46,,
7321,omission,JOB,CFO,17,20,,
7324,omission,JOB,CEO,103,106,,
7324,omission,NATION,französischen,231,244,,
7326,omission,NATION,italienische,173,185,,
7326,label,JOB,Head of Trade Finance,31,52,ORG,Head of Trade Finance
7326,boundary,MONEY,USD 800k,122,130,MONEY,USD 800k.
7345,omission,AGE,23,251,253,,
7348,omission,DATE,Ende Monat,141,151,,
7348,omission,JOB,CEO,15,18,,
7354,label,JOB,Leiterin Treasury,47,64,ORG,Treasury
7354,omission,JOB,CFO,295,298,,
7354,omission,AGE,67,314,316,,
7354,label,MONEY,USD,228,231,ORG,USD Exposures
7354,omission,NATION,französische,108,120,,
7361,boundary,ORG,Handelsfirma Zürich AG,49,71,ORG,Zürich AG
7361,omission,JOB,Leiterin Finanzen,27,44,,
7361,omission,JOB,Controller,244,254,,
7375,omission,DATE,Ende der Woche,319,333,,
7375,omission,JOB,CFO,33,36,,
7380,omission,JOB,CEO,20,23,,
7380,boundary,MONEY,CHF 12.5 Mio,98,110,MONEY,CHF 12.5 Mio.
7380,omission,DATE,morgen,253,259,,
7385,label,JOB,Verwaltungsrätin,33,49,PER,Verwaltungsrätin
7386,omission,AGE,65,14,16,,
7389,omission,JOB,CEO,168,171,,
7389,omission,JOB,Juristin,39,47,,
7395,boundary,ORG,Holzbau Gasser GmbH,30,49,ORG,Holzbau Gasser
7395,boundary,MONEY,CHF 800'000,114,125,MONEY,CHF 800'000.
7402,omission,JOB,CEO,121,124,,
7402,omission,JOB,CEO,83,86,,
7413,boundary,MONEY,EUR 800'000,248,259,MONEY,EUR 800'000.
7413,label,JOB,ETH-Ingenieur,132,145,ORG,ETH-Ingenieur
7413,omission,AGE,65,71,73,,
7413,omission,JOB,CEO,66,69,,
7416,omission,PER,Weber,153,158,,
7416,omission,JOB,CEO,164,167,,
7416,boundary,ORG,Innovatec Robotics GmbH,29,52,ORG,"Innovatec Robotics GmbH.
- Planen"
7416,boundary,ORG,Future Automation AG,123,143,ORG,Future Automation AG heissen
7421,boundary,MONEY,CHF 3.5 Mio,145,156,MONEY,CHF 3.5 Mio.
7421,omission,ORG,Baustoff Handel AG,31,49,,
7421,omission,JOB,Inhaber,67,74,,
7421,omission,DATE,nächste Woche,236,249,,
7427,boundary,MONEY,CHF 600'000,138,149,MONEY,CHF 600'000.
7427,omission,JOB,Flottenmanager,14,28,,
7428,omission,IBAN,CH44 0023 3233 2466 6666 A,381,407,,
7428,omission,JOB,CEO,64,67,,
7428,omission,JOB,Assistenten,284,295,,
7428,boundary,ORG,CleanTech Solutions GmbH,72,96,ORG,CleanTech Solutions GmbH.
7433,boundary,ORG,Hofer Bau GmbH,55,69,ORG,"Hofer Bau GmbH.
- Will"
7433,omission,DATE,Ende Woche,353,363,,
7435,boundary,PER,Markus Egger,55,67,PER,COO Markus Egger
7435,label,JOB,COO,51,54,PER,COO Markus Egger
7437,omission,JOB,Produktionsleiter,99,116,,
7437,boundary,MONEY,CHF 500'000,73,84,MONEY,CHF 500'000.
7456,omission,DATE,Ende Monat,112,122,,
7456,label,JOB,CFO,17,20,ORG,CFO
7457,boundary,PER,Meier,57,62,PER,Frau Meier
7457,omission,JOB,CEO,165,168,,
7457,omission,JOB,Mitarbeiter,96,107,,
7457,omission,JOB,Buchhalterin,16,28,,
7459,omission,DATE,morgen Mittag,172,185,,
7459,omission,JOB,Geschäftsführer,61,76,,
7459,omission,ORG,Global Trade SA,2,17,,
7461,omission,JOB,CFO,20,23,,
7461,boundary,ORG,Ticino Fashion Group SA,28,51,ORG,Ticino Fashion Group
7462,omission,DATE,2 Wochen,219,227,,
7462,omission,JOB,CEO,92,95,,
7462,omission,JOB,CFO,29,32,,
7465,boundary,MONEY,ca. 1 Mio CHF,139,152,MONEY,CHF.
7465,omission,JOB,Geschäftsführer,60,75,,
7467,boundary,MONEY,USD 850'000,185,196,MONEY,USD 850'000.
7467,label,JOB,Head of Trade Finance,40,61,ORG,Head of Trade Finance
7468,omission,ORG,BH Immobilienverwaltung GmbH,21,49,,
7474,omission,JOB,Geschäftsführer,77,92,,
7474,omission,DATE,20. Mai,97,104,,
7478,boundary,ORG,IT Consulting Meier GmbH,47,71,ORG,"IT Consulting Meier GmbH.
- Firma"
7478,label,JOB,ETH-Ingenieur,225,238,ORG,ETH-Ingenieur
7481,omission,JOB,Patron,299,305,,
7481,omission,DATE,2 Monate,419,427,,
7481,omission,AGE,68,25,27,,
7481,label,EDU,HSG-Absolvent,123,136,ORG,HSG-Absolvent
7481,omission,AGE,32,58,60,,
7481,omission,JOB,Verwaltungsratspräsident,324,348,,
7482,omission,JOB,Geschäftsführer,286,301,,
7482,omission,JOB,Filialleiter,52,64,,
7486,omission,JOB,Gründer,28,35,,
7486,label,EDU,HSG-Absolvent,112,125,ORG,HSG-Absolvent
7486,omission,AGE,32 Jahre,101,109,,
7486,boundary,MONEY,EUR 1.5 Mio,219,230,MONEY,EUR 1.5 Mio.
7486,omission,DATE,nächste Woche,270,283,,
7490,boundary,MONEY,USD 850'000,148,159,MONEY,USD 850'000.
7490,omission,JOB,Leiter Export,15,28,,
7490,omission,ORG,Maschinenbau International GmbH,33,64,,
7496,omission,JOB,CEO,66,69,,
7507,omission,JOB,COO,156,159,,
7507,omission,PER,Meier,233,238,,
7507,label,EDU,ETH,250,253,ORG,ETH
7513,omission,JOB,Physiker,142,150,,
7514,boundary,ORG,Modehaus Schneider AG,57,78,ORG,Schneider AG
7514,omission,DATE,zwei Wochen,276,287,,
7514,omission,JOB,CEO,49,52,,
7514,omission,JOB,Assistentin,27,38,,
7519,omission,JOB,Projektleiter,24,37,,
7519,boundary,MONEY,50k CHF,132,139,MONEY|MONEY,CHF|50k
7520,omission,AGE,67,78,80,,
7526,omission,JOB,Leiterin Finanzen,73,90,,
7526,boundary,ORG,PharmaTec Schweiz GmbH,27,49,ORG,PharmaTec Schweiz
7526,boundary,MONEY,EUR 4.2 Mio,244,255,MONEY,EUR 4.2 Mio.
7526,omission,NATION,europäischen,201,213,,
7529,omission,DATE,Ende Monat,337,347,,
7529,omission,JOB,Projektleiter,24,37,,
7529,omission,JOB,CEO,288,291,,
7532,boundary,ORG,Immo Invest Suisse AG,40,61,ORG|ORG,Suisse AG|Immo Invest
7532,omission,JOB,CFO,130,133,,
7534,boundary,ORG,TechSpin GmbH,83,96,ORG,TechSpin GmbH.
7534,omission,JOB,Geschäftsführerin,175,192,,
7539,omission,JOB,CEO,16,19,,
7539,boundary,MONEY,CHF 900'000,136,147,MONEY,CHF 900'000.
7549,label,EDU,Holzbau-Ingenieur FH,154,174,ORG,Holzbau-Ingenieur FH
7549,omission,AGE,62,93,95,,
7549,boundary,PER,Reto,148,152,PER,Sohn Reto
7549,omission,JOB,Inhaber,70,77,,
7556,boundary,MONEY,EUR 800'000,138,149,MONEY,EUR 800'000.
7556,boundary,ORG,Credit Suisse (Schweiz) AG,199,225,ORG,Credit Suisse
7556,omission,DATE,Ende der Woche,248,262,,
7556,omission,JOB,CFO,25,28,,
7558,omission,JOB,Leiterin Treasury,34,51,,
7559,label,JOB,ETH-Ingenieur,146,159,ORG,ETH-Ingenieur
7559,omission,AGE,68,92,94,,
7559,omission,JOB,CEO,189,192,,
7563,omission,ORG,Import AG,23,32,,
7563,omission,JOB,Leiter Einkauf,118,132,,
7566,omission,JOB,Buchhalterin,118,130,,
7566,omission,ORG,Präzisionsmechanik AG,37,58,,
7566,boundary,MONEY,CHF 20'000,240,250,MONEY,CHF 20'000.
7566,omission,JOB,Leiter Finanzen,21,36,,
7570,omission,JOB,Geschäftsführerin,20,37,,
7570,boundary,MONEY,250k CHF,121,129,MONEY|MONEY,250k|CHF.
7571,boundary,ORG,Modehaus Schneider AG,47,68,ORG,Schneider AG
7571,omission,JOB,Verwaltungsratspräsident,18,42,,
7571,omission,JOB,CEO,203,206,,
7572,omission,AGE,55,163,165,,
7572,omission,JOB,Berater,209,216,,
7572,boundary,MONEY,USD 120'000,113,124,MONEY,USD 120'000.
7572,omission,ORG,Import Export Mettler GmbH,17,43,,
7574,omission,JOB,ETH-Absolventin,99,114,,
7574,omission,AGE,38,92,94,,
7574,boundary,MONEY,5 Mio. CHF,159,169,MONEY,CHF
7574,omission,JOB,CFO,40,43,,
7574,omission,NATION,amerikanischen,223,237,,
7579,omission,JOB,Gründerin,54,63,,
7581,boundary,MONEY,CHF 3.2 Mio,121,132,MONEY,CHF 3.2 Mio.
7581,omission,JOB,Verwaltungsrat,20,34,,
7581,omission,JOB,Assistent,252,261,,
7581,omission,MONEY,2.5 Mio,162,169,,
7587,label,EDU,HSG,131,134,ORG,HSG-Absolvent
7587,omission,IBAN,CH44 0023 3233 4567 8901 A,303,329,,
7587,boundary,PER,Thomas Wenger,35,48,PER,Sohn Thomas Wenger
7587,omission,JOB,Geschäftsführer,157,172,,
7591,boundary,MONEY,EUR 750'000,118,129,MONEY,EUR 750'000.
7591,omission,JOB,Inhaber,16,23,,
7593,omission,JOB,CFO,26,29,,
7593,boundary,ORG,Helvetica Präzision GmbH,34,58,ORG,Helvetica Präzision
7593,omission,JOB,CEO,294,297,,
7602,omission,JOB,Assistent,264,273,,
7602,omission,AGE,55,245,247,,
7602,omission,JOB,CFO,25,28,,
7604,omission,AGE,62,260,262,,
7604,omission,MONEY,8 Mio.,212,218,,
7604,omission,JOB,Inhaber,69,76,,
7608,omission,JOB,Leiter Finanzen,24,39,,
7608,omission,JOB,Mitarbeiter,106,117,,
7609,omission,JOB,CEO,36,39,,
7609,omission,JOB,CFO,241,244,,
7612,boundary,MONEY,CHF 25'000,190,200,MONEY,CHF 25'000.
7612,omission,JOB,CFO,28,31,,
7615,omission,JOB,Geschäftsführer,315,330,,
7615,omission,JOB,HR Leiterin,27,38,,
7615,omission,PER,Frei,288,292,,
7615,boundary,ORG,IT Solutions GmbH,43,60,ORG,"IT Solutions GmbH.
- Neue Prokuristin"
7615,label,JOB,Prokuristin,69,80,ORG,"IT Solutions GmbH.
- Neue Prokuristin"
7617,label,IBAN,CH56 0023 3233 4455 6677 A,236,262,LOC,CH56
7618,label,EDU,Uni St. Gallen,129,143,ORG,Uni St. Gallen
7618,omission,AGE,42,125,127,,
7618,omission,JOB,Leiter Finanzen,91,106,,
7620,omission,ORG,Zürcher Immobilien & Bau AG,29,56,,
7620,omission,JOB,Eigentümer,14,24,,
7620,label,PER,Beat Zürcher,0,12,ORG,Beat Zürcher
7629,omission,JOB,Projektleiter,57,70,,
7630,omission,JOB,Inhaberin,16,25,,
7634,omission,JOB,CEO,15,18,,
7637,omission,JOB,Geschäftsführer,81,96,,
7641,boundary,PER,Christoph Ammann,79,95,PER,Dr. Christoph Ammann
7641,omission,NATION,britisch,146,154,,
7641,omission,JOB,CEO,100,103,,
7641,omission,DATE,Ende Monat,279,289,,
7641,omission,JOB,CFO,129,132,,
7644,omission,JOB,Leiterin Finanzen,69,86,,
7646,boundary,MONEY,EUR 80'000,232,242,MONEY,EUR 80'000.
7649,omission,MONEY,JPY 50 Mio,93,103,,
7649,omission,JOB,CFO,40,43,,
7653,omission,JOB,Inhaber,71,78,,
7653,omission,AGE,62,249,251,,
7654,omission,NATION,schweizerisch-kroatische,272,296,,
7654,omission,JOB,Gründerin,59,68,,
7663,omission,NATION,chinesischer,192,204,,
7663,omission,JOB,Leiter Einkauf,29,43,,
7663,omission,ORG,Import Export Welt AG,48,69,,
7663,boundary,MONEY,USD 150'000,170,181,MONEY,USD 150'000.
7663,omission,DATE,morgen,277,283,,
7668,omission,JOB,Leiter Finanzen,28,43,,
7670,label,IBAN,CH56 0023 3233 4567 8901 A,293,319,LOC,CH56
7670,omission,AGE,67-jährige,55,65,,
7670,boundary,MONEY,CHF 800k,217,225,MONEY,CHF 800k.
7670,boundary,PER,Thomas Meier,106,118,PER,Sohn Thomas Meier
7670,omission,JOB,Inhaber,78,85,,
7670,omission,ORG,Holzdesign Meier & Söhne,14,38,,
7670,label,EDU,ETH-Ingenieur,120,133,ORG,ETH-Ingenieur
7671,omission,JOB,COO,62,65,,
7673,boundary,ORG,Gastro Services Holding,4,27,ORG,Gastro Services
7673,omission,JOB,Inhaber,135,142,,
7674,label,EDU,HSG,94,97,ORG,HSG-Absolventin
7674,omission,JOB,CFO,257,260,,
7674,omission,JOB,Verwaltungsrätin,62,78,,
7675,omission,JOB,Leiterin Treasury,14,31,,
7676,omission,JOB,CEO,49,52,,
7685,omission,JOB,CFO,23,26,,
7685,omission,JOB,Controller,204,214,,
7691,omission,DATE,Freitag,234,241,,
7691,boundary,ORG,Modehaus Schneider AG,25,46,ORG,Schneider AG
7691,omission,JOB,CFO,82,85,,
7692,omission,JOB,Stiftungsrätin,195,209,,
7692,boundary,ORG,Stiftung Abendrot,23,40,ORG,Stiftung Abendrot angerufne
7693,omission,JOB,Leiterin Marketing,278,296,,
7693,omission,JOB,Leiter Finanzen,32,47,,
7695,omission,JOB,Export Manager,146,160,,
7695,omission,MONEY,JPY 30 Mio.,227,238,,
7696,boundary,ORG,Global Trade Partners Ltd.,50,76,ORG,Global Trade Partners Ltd
7696,omission,NATION,deutschen,163,172,,
